codigo,anio_escolar,grado,asignatura,numero_de_periodo,resultado
20082014,2020-2021,10,Ingles,2,76.0
20082014,2020-2021,10,Ingles,3,86.0
20082014,2020-2021,10,Ingles,4,93.0
20082014,2020-2021,10,Disciplina,1,97.0
20082014,2020-2021,10,Disciplina,2,96.0
20082014,2020-2021,10,Disciplina,3,97.0
20082014,2020-2021,10,Disciplina,4,98.0
20082016,2020-2021,10,Matematicas,1,89.0
20082016,2020-2021,10,Matematicas,2,77.0
20082016,2020-2021,10,Matematicas,3,82.0
20082016,2020-2021,10,Matematicas,4,81.0
20082016,2020-2021,10,Ciencias,1,78.0
20082016,2020-2021,10,Ciencias,2,94.0
20082016,2020-2021,10,Ciencias,3,88.0
20082016,2020-2021,10,Ciencias,4,86.0
20082016,2020-2021,10,Fisica,1,77.0
20082016,2020-2021,10,Fisica,2,78.0
20082016,2020-2021,10,Fisica,3,86.0
20082016,2020-2021,10,Fisica,4,79.0
20082016,2020-2021,10,Ciencias Sociales,1,90.0
20082016,2020-2021,10,Ciencias Sociales,2,86.0
20082016,2020-2021,10,Ciencias Sociales,3,83.0
20082016,2020-2021,10,Ciencias Sociales,4,78.0
20082016,2020-2021,10,Espaol,1,83.0
20082016,2020-2021,10,Espaol,2,88.0
20082016,2020-2021,10,Espaol,3,85.0
20082016,2020-2021,10,Espaol,4,87.0
20082016,2020-2021,10,Geometria,1,93.0
20082016,2020-2021,10,Geometria,2,68.0
20082016,2020-2021,10,Geometria,3,79.0
20082016,2020-2021,10,Geometria,4,81.0
20082016,2020-2021,10,Ingles,1,95.0
20082016,2020-2021,10,Ingles,2,91.0
20082016,2020-2021,10,Ingles,3,88.0
20082016,2020-2021,10,Ingles,4,93.0
20082016,2020-2021,10,Disciplina,1,94.0
20082016,2020-2021,10,Disciplina,2,97.0
20082016,2020-2021,10,Disciplina,3,94.0
20082016,2020-2021,10,Disciplina,4,96.0
20082017,2020-2021,10,Matematicas,1,94.0
20082017,2020-2021,10,Matematicas,2,86.0
20082017,2020-2021,10,Matematicas,3,91.0
20082017,2020-2021,10,Matematicas,4,95.0
20082017,2020-2021,10,Ciencias,1,86.0
20082017,2020-2021,10,Ciencias,2,93.0
20082017,2020-2021,10,Ciencias,3,93.0
20082017,2020-2021,10,Ciencias,4,99.0
20082017,2020-2021,10,Fisica,1,90.0
20082017,2020-2021,10,Fisica,2,88.0
20082017,2020-2021,10,Fisica,3,89.0
20082017,2020-2021,10,Fisica,4,88.0
20082017,2020-2021,10,Ciencias Sociales,1,92.0
20082017,2020-2021,10,Ciencias Sociales,2,93.0
20082017,2020-2021,10,Ciencias Sociales,3,91.0
20082017,2020-2021,10,Ciencias Sociales,4,94.0
20082017,2020-2021,10,Espaol,1,90.0
20082017,2020-2021,10,Espaol,2,90.0
20082017,2020-2021,10,Espaol,3,95.0
20082017,2020-2021,10,Espaol,4,96.0
20082017,2020-2021,10,Geometria,1,94.0
20082017,2020-2021,10,Geometria,2,95.0
20082017,2020-2021,10,Geometria,3,95.0
20082017,2020-2021,10,Geometria,4,94.0
20082017,2020-2021,10,Ingles,1,95.0
20082017,2020-2021,10,Ingles,2,89.0
20082017,2020-2021,10,Ingles,3,93.0
20082017,2020-2021,10,Ingles,4,96.0
20082017,2020-2021,10,Disciplina,1,99.0
20082017,2020-2021,10,Disciplina,2,98.0
20082017,2020-2021,10,Disciplina,3,95.0
20082017,2020-2021,10,Disciplina,4,99.0
20082018,2020-2021,10,Matematicas,1,100.0
20082018,2020-2021,10,Matematicas,2,100.0
20082018,2020-2021,10,Matematicas,3,100.0
20082018,2020-2021,10,Matematicas,4,100.0
20082018,2020-2021,10,Ciencias,1,100.0
20082018,2020-2021,10,Ciencias,2,100.0
20082018,2020-2021,10,Ciencias,3,100.0
20082018,2020-2021,10,Ciencias,4,96.0
20082018,2020-2021,10,Fisica,1,94.0
20082018,2020-2021,10,Fisica,2,94.0
20082018,2020-2021,10,Fisica,3,90.0
20082018,2020-2021,10,Fisica,4,98.0
20082018,2020-2021,10,Ciencias Sociales,1,97.0
20082018,2020-2021,10,Ciencias Sociales,2,99.0
20082018,2020-2021,10,Ciencias Sociales,3,98.0
20082018,2020-2021,10,Ciencias Sociales,4,96.0
20082018,2020-2021,10,Espaol,1,84.0
20082018,2020-2021,10,Espaol,2,87.0
20082018,2020-2021,10,Espaol,3,92.0
20082018,2020-2021,10,Espaol,4,92.0
20082018,2020-2021,10,Geometria,1,99.0
20082018,2020-2021,10,Geometria,2,100.0
20082018,2020-2021,10,Geometria,3,99.0
20082018,2020-2021,10,Geometria,4,89.0
20082018,2020-2021,10,Ingles,1,100.0
20082018,2020-2021,10,Ingles,2,100.0
20082018,2020-2021,10,Ingles,3,100.0
20082018,2020-2021,10,Ingles,4,97.0
20082018,2020-2021,10,Disciplina,1,100.0
20082018,2020-2021,10,Disciplina,2,100.0
20082018,2020-2021,10,Disciplina,3,100.0
20082018,2020-2021,10,Disciplina,4,99.0
20082021,2020-2021,10,Matematicas,1,83.0
20082021,2020-2021,10,Matematicas,2,78.0
20082021,2020-2021,10,Matematicas,3,75.0
20082021,2020-2021,10,Matematicas,4,79.0
20082021,2020-2021,10,Ciencias,1,90.0
20082021,2020-2021,10,Ciencias,2,94.0
20082021,2020-2021,10,Ciencias,3,94.0
20082021,2020-2021,10,Ciencias,4,95.0
20082021,2020-2021,10,Fisica,1,96.0
20082021,2020-2021,10,Fisica,2,89.0
20082021,2020-2021,10,Fisica,3,89.0
20082021,2020-2021,10,Fisica,4,85.0
20082021,2020-2021,10,Ciencias Sociales,1,88.0
20082021,2020-2021,10,Ciencias Sociales,2,87.0
20082021,2020-2021,10,Ciencias Sociales,3,84.0
20082021,2020-2021,10,Ciencias Sociales,4,83.0
20082021,2020-2021,10,Espaol,1,83.0
20082021,2020-2021,10,Espaol,2,87.0
20082021,2020-2021,10,Espaol,3,89.0
20082021,2020-2021,10,Espaol,4,89.0
20082021,2020-2021,10,Geometria,1,94.0
20082021,2020-2021,10,Geometria,2,81.0
20082021,2020-2021,10,Geometria,3,79.0
20082021,2020-2021,10,Geometria,4,89.0
20082021,2020-2021,10,Ingles,1,91.0
20082021,2020-2021,10,Ingles,2,84.0
20082021,2020-2021,10,Ingles,3,77.0
20082021,2020-2021,10,Ingles,4,88.0
20082021,2020-2021,10,Disciplina,1,98.0
20082021,2020-2021,10,Disciplina,2,96.0
20082021,2020-2021,10,Disciplina,3,97.0
20082021,2020-2021,10,Disciplina,4,96.0
20082022,2020-2021,10,Matematicas,1,90.0
20082022,2020-2021,10,Matematicas,2,81.0
20082022,2020-2021,10,Matematicas,3,91.0
20082022,2020-2021,10,Matematicas,4,89.0
20082022,2020-2021,10,Ciencias,1,97.0
20082022,2020-2021,10,Ciencias,2,100.0
20082022,2020-2021,10,Ciencias,3,98.0
20082022,2020-2021,10,Ciencias,4,100.0
20082022,2020-2021,10,Fisica,1,80.0
20082022,2020-2021,10,Fisica,2,81.0
20082022,2020-2021,10,Fisica,3,86.0
20082022,2020-2021,10,Fisica,4,94.0
20082022,2020-2021,10,Ciencias Sociales,1,95.0
20082022,2020-2021,10,Ciencias Sociales,2,95.0
20082022,2020-2021,10,Ciencias Sociales,3,95.0
20082022,2020-2021,10,Ciencias Sociales,4,95.0
20082022,2020-2021,10,Espaol,1,81.0
20082022,2020-2021,10,Espaol,2,92.0
20082022,2020-2021,10,Espaol,3,92.0
20082022,2020-2021,10,Espaol,4,95.0
20082022,2020-2021,10,Geometria,1,95.0
20082022,2020-2021,10,Geometria,2,92.0
20082022,2020-2021,10,Geometria,3,86.0
20082022,2020-2021,10,Geometria,4,95.0
20082022,2020-2021,10,Ingles,1,100.0
20082022,2020-2021,10,Ingles,2,98.0
20082022,2020-2021,10,Ingles,3,100.0
20082022,2020-2021,10,Ingles,4,100.0
20082022,2020-2021,10,Disciplina,1,99.0
20082022,2020-2021,10,Disciplina,2,99.0
20082022,2020-2021,10,Disciplina,3,98.0
20082022,2020-2021,10,Disciplina,4,99.0
20082023,2020-2021,10,Matematicas,1,83.0
20082023,2020-2021,10,Matematicas,2,80.0
20082023,2020-2021,10,Matematicas,3,70.0
20082023,2020-2021,10,Matematicas,4,69.0
20082023,2020-2021,10,Ciencias,1,82.0
20082023,2020-2021,10,Ciencias,2,86.0
20082023,2020-2021,10,Ciencias,3,88.0
20082023,2020-2021,10,Ciencias,4,81.0
20082023,2020-2021,10,Fisica,1,72.0
20082023,2020-2021,10,Fisica,2,84.0
20082023,2020-2021,10,Fisica,3,77.0
20082023,2020-2021,10,Fisica,4,71.0
20082023,2020-2021,10,Ciencias Sociales,1,74.0
20082023,2020-2021,10,Ciencias Sociales,2,77.0
20082023,2020-2021,10,Ciencias Sociales,3,75.0
20082023,2020-2021,10,Ciencias Sociales,4,74.0
20082023,2020-2021,10,Espaol,1,73.0
20082023,2020-2021,10,Espaol,2,80.0
20082023,2020-2021,10,Espaol,3,83.0
20082023,2020-2021,10,Espaol,4,78.0
20082023,2020-2021,10,Geometria,1,91.0
20082023,2020-2021,10,Geometria,2,88.0
20082023,2020-2021,10,Geometria,3,72.0
20082023,2020-2021,10,Geometria,4,75.0
20082023,2020-2021,10,Ingles,1,90.0
20082023,2020-2021,10,Ingles,2,74.0
20082023,2020-2021,10,Ingles,3,70.0
20082023,2020-2021,10,Ingles,4,83.0
20082023,2020-2021,10,Disciplina,1,93.0
20082023,2020-2021,10,Disciplina,2,94.0
20082023,2020-2021,10,Disciplina,3,95.0
20082023,2020-2021,10,Disciplina,4,90.0
20082025,2020-2021,10,Matematicas,1,100.0
20082025,2020-2021,10,Matematicas,2,100.0
20082025,2020-2021,10,Matematicas,3,98.0
20082025,2020-2021,10,Matematicas,4,100.0
20082025,2020-2021,10,Ciencias,1,100.0
20082025,2020-2021,10,Ciencias,2,100.0
20082025,2020-2021,10,Ciencias,3,100.0
20082025,2020-2021,10,Ciencias,4,100.0
20082025,2020-2021,10,Fisica,1,94.0
20082025,2020-2021,10,Fisica,2,91.0
20082025,2020-2021,10,Fisica,3,92.0
20082025,2020-2021,10,Fisica,4,97.0
20082025,2020-2021,10,Ciencias Sociales,1,94.0
20082025,2020-2021,10,Ciencias Sociales,2,98.0
20082025,2020-2021,10,Ciencias Sociales,3,96.0
20082025,2020-2021,10,Ciencias Sociales,4,94.0
20082025,2020-2021,10,Espaol,1,82.0
20082025,2020-2021,10,Espaol,2,86.0
20082025,2020-2021,10,Espaol,3,91.0
20082025,2020-2021,10,Espaol,4,95.0
20082025,2020-2021,10,Geometria,1,99.0
20082025,2020-2021,10,Geometria,2,99.0
20082025,2020-2021,10,Geometria,3,96.0
20082025,2020-2021,10,Geometria,4,92.0
20082025,2020-2021,10,Ingles,1,98.0
20082025,2020-2021,10,Ingles,2,100.0
20082025,2020-2021,10,Ingles,3,100.0
20082025,2020-2021,10,Ingles,4,100.0
20082025,2020-2021,10,Disciplina,1,99.0
20082025,2020-2021,10,Disciplina,2,99.0
20082025,2020-2021,10,Disciplina,3,99.0
20082025,2020-2021,10,Disciplina,4,99.0
20082026,2020-2021,10,Matematicas,1,98.0
20082026,2020-2021,10,Matematicas,2,89.0
20082026,2020-2021,10,Matematicas,3,95.0
20082026,2020-2021,10,Matematicas,4,99.0
20082026,2020-2021,10,Ciencias,1,83.0
20082026,2020-2021,10,Ciencias,2,94.0
20082026,2020-2021,10,Ciencias,3,93.0
20082026,2020-2021,10,Ciencias,4,99.0
20082026,2020-2021,10,Fisica,1,82.0
20082026,2020-2021,10,Fisica,2,70.0
20082026,2020-2021,10,Fisica,3,91.0
20082026,2020-2021,10,Fisica,4,91.0
20082026,2020-2021,10,Ciencias Sociales,1,89.0
20082026,2020-2021,10,Ciencias Sociales,2,96.0
20082026,2020-2021,10,Ciencias Sociales,3,91.0
20082026,2020-2021,10,Ciencias Sociales,4,94.0
20082026,2020-2021,10,Espaol,1,82.0
20082026,2020-2021,10,Espaol,2,86.0
20082026,2020-2021,10,Espaol,3,91.0
20082026,2020-2021,10,Espaol,4,90.0
20082026,2020-2021,10,Geometria,1,95.0
20082026,2020-2021,10,Geometria,2,71.0
20082026,2020-2021,10,Geometria,3,95.0
20082026,2020-2021,10,Geometria,4,93.0
20082026,2020-2021,10,Ingles,1,95.0
20082026,2020-2021,10,Ingles,2,91.0
20082026,2020-2021,10,Ingles,3,94.0
20082026,2020-2021,10,Ingles,4,94.0
20082026,2020-2021,10,Disciplina,1,96.0
20082026,2020-2021,10,Disciplina,2,98.0
20082026,2020-2021,10,Disciplina,3,97.0
20082026,2020-2021,10,Disciplina,4,99.0
20082027,2020-2021,10,Matematicas,1,100.0
20082027,2020-2021,10,Matematicas,2,100.0
20082027,2020-2021,10,Matematicas,3,100.0
20082027,2020-2021,10,Matematicas,4,100.0
20082027,2020-2021,10,Ciencias,1,100.0
20082027,2020-2021,10,Ciencias,2,100.0
20082027,2020-2021,10,Ciencias,3,100.0
20082027,2020-2021,10,Ciencias,4,100.0
20082027,2020-2021,10,Fisica,1,95.0
20082027,2020-2021,10,Fisica,2,93.0
20082027,2020-2021,10,Fisica,3,95.0
20082027,2020-2021,10,Fisica,4,97.0
20082027,2020-2021,10,Ciencias Sociales,1,96.0
20082027,2020-2021,10,Ciencias Sociales,2,99.0
20082027,2020-2021,10,Ciencias Sociales,3,97.0
20082027,2020-2021,10,Ciencias Sociales,4,97.0
20082027,2020-2021,10,Espaol,1,75.0
20082027,2020-2021,10,Espaol,2,86.0
20082027,2020-2021,10,Espaol,3,95.0
20082027,2020-2021,10,Espaol,4,95.0
20082027,2020-2021,10,Geometria,1,99.0
20082027,2020-2021,10,Geometria,2,99.0
20082027,2020-2021,10,Geometria,3,100.0
20082027,2020-2021,10,Geometria,4,99.0
20082027,2020-2021,10,Ingles,1,100.0
20082027,2020-2021,10,Ingles,2,96.0
20082027,2020-2021,10,Ingles,3,100.0
20082027,2020-2021,10,Ingles,4,100.0
20082027,2020-2021,10,Disciplina,1,99.0
20082027,2020-2021,10,Disciplina,2,99.0
20082027,2020-2021,10,Disciplina,3,99.0
20082027,2020-2021,10,Disciplina,4,100.0
20082028,2020-2021,10,Matematicas,1,94.0
20082028,2020-2021,10,Matematicas,2,82.0
20082028,2020-2021,10,Matematicas,3,87.0
20082028,2020-2021,10,Matematicas,4,89.0
20082028,2020-2021,10,Ciencias,1,84.0
20082028,2020-2021,10,Ciencias,2,97.0
20082028,2020-2021,10,Ciencias,3,87.0
20082028,2020-2021,10,Ciencias,4,97.0
20082028,2020-2021,10,Fisica,1,79.0
20082028,2020-2021,10,Fisica,2,84.0
20082028,2020-2021,10,Fisica,3,92.0
20082028,2020-2021,10,Fisica,4,86.0
20082028,2020-2021,10,Ciencias Sociales,1,89.0
20082028,2020-2021,10,Ciencias Sociales,2,88.0
20082028,2020-2021,10,Ciencias Sociales,3,87.0
20082028,2020-2021,10,Ciencias Sociales,4,93.0
20082028,2020-2021,10,Espaol,1,86.0
20082028,2020-2021,10,Espaol,2,88.0
20082028,2020-2021,10,Espaol,3,88.0
20082028,2020-2021,10,Espaol,4,89.0
20082028,2020-2021,10,Geometria,1,91.0
20082028,2020-2021,10,Geometria,2,88.0
20082028,2020-2021,10,Geometria,3,89.0
20082028,2020-2021,10,Geometria,4,96.0
20082028,2020-2021,10,Ingles,1,96.0
20082028,2020-2021,10,Ingles,2,91.0
20082028,2020-2021,10,Ingles,3,93.0
20082028,2020-2021,10,Ingles,4,94.0
20082028,2020-2021,10,Disciplina,1,96.0
20082028,2020-2021,10,Disciplina,2,98.0
20082028,2020-2021,10,Disciplina,3,97.0
20082028,2020-2021,10,Disciplina,4,99.0
20082047,2020-2021,10,Matematicas,1,100.0
20082047,2020-2021,10,Matematicas,2,95.0
20082047,2020-2021,10,Matematicas,3,100.0
20082047,2020-2021,10,Matematicas,4,100.0
20082047,2020-2021,10,Ciencias,1,91.0
20082047,2020-2021,10,Ciencias,2,88.0
20082047,2020-2021,10,Ciencias,3,93.0
20082047,2020-2021,10,Ciencias,4,98.0
20082047,2020-2021,10,Fisica,1,81.0
20082047,2020-2021,10,Fisica,2,87.0
20082047,2020-2021,10,Fisica,3,90.0
20082047,2020-2021,10,Fisica,4,92.0
20082047,2020-2021,10,Ciencias Sociales,1,93.0
20082047,2020-2021,10,Ciencias Sociales,2,85.0
20082047,2020-2021,10,Ciencias Sociales,3,88.0
20082047,2020-2021,10,Ciencias Sociales,4,91.0
20082047,2020-2021,10,Espaol,1,91.0
20082047,2020-2021,10,Espaol,2,94.0
20082047,2020-2021,10,Espaol,3,91.0
20082047,2020-2021,10,Espaol,4,92.0
20082047,2020-2021,10,Geometria,1,94.0
20082047,2020-2021,10,Geometria,2,96.0
20082047,2020-2021,10,Geometria,3,93.0
20082047,2020-2021,10,Geometria,4,90.0
20082047,2020-2021,10,Ingles,1,90.0
20082047,2020-2021,10,Ingles,2,81.0
20082047,2020-2021,10,Ingles,3,88.0
20082047,2020-2021,10,Ingles,4,92.0
20082047,2020-2021,10,Disciplina,1,98.0
20082047,2020-2021,10,Disciplina,2,98.0
20082047,2020-2021,10,Disciplina,3,98.0
20082047,2020-2021,10,Disciplina,4,99.0
20082048,2020-2021,10,Matematicas,1,94.0
20082048,2020-2021,10,Matematicas,2,74.0
20082048,2020-2021,10,Matematicas,3,78.0
20082048,2020-2021,10,Matematicas,4,81.0
20082048,2020-2021,10,Ciencias,1,86.0
20082048,2020-2021,10,Ciencias,2,97.0
20082048,2020-2021,10,Ciencias,3,92.0
20082048,2020-2021,10,Ciencias,4,79.0
20082048,2020-2021,10,Fisica,1,88.0
20082048,2020-2021,10,Fisica,2,85.0
20082048,2020-2021,10,Fisica,3,88.0
20082048,2020-2021,10,Fisica,4,88.0
20082048,2020-2021,10,Ciencias Sociales,1,91.0
20082048,2020-2021,10,Ciencias Sociales,2,86.0
20082048,2020-2021,10,Ciencias Sociales,3,88.0
20082048,2020-2021,10,Ciencias Sociales,4,95.0
20082048,2020-2021,10,Espaol,1,89.0
20082048,2020-2021,10,Espaol,2,88.0
20082048,2020-2021,10,Espaol,3,91.0
20082048,2020-2021,10,Espaol,4,93.0
20082048,2020-2021,10,Geometria,1,96.0
20082048,2020-2021,10,Geometria,2,88.0
20082048,2020-2021,10,Geometria,3,82.0
20082048,2020-2021,10,Geometria,4,84.0
20082048,2020-2021,10,Ingles,1,98.0
20082048,2020-2021,10,Ingles,2,100.0
20082048,2020-2021,10,Ingles,3,96.0
20082048,2020-2021,10,Ingles,4,98.0
20082048,2020-2021,10,Disciplina,1,99.0
20082048,2020-2021,10,Disciplina,2,97.0
20082048,2020-2021,10,Disciplina,3,98.0
20082048,2020-2021,10,Disciplina,4,98.0
20082049,2020-2021,10,Matematicas,1,91.0
20082049,2020-2021,10,Matematicas,2,79.0
20082049,2020-2021,10,Matematicas,3,86.0
20082049,2020-2021,10,Matematicas,4,91.0
20082049,2020-2021,10,Ciencias,1,91.0
20082049,2020-2021,10,Ciencias,2,95.0
20082049,2020-2021,10,Ciencias,3,94.0
20082049,2020-2021,10,Ciencias,4,100.0
20082049,2020-2021,10,Fisica,1,87.0
20082049,2020-2021,10,Fisica,2,89.0
20082049,2020-2021,10,Fisica,3,94.0
20082049,2020-2021,10,Fisica,4,84.0
20082049,2020-2021,10,Ciencias Sociales,1,90.0
20082049,2020-2021,10,Ciencias Sociales,2,91.0
20082049,2020-2021,10,Ciencias Sociales,3,87.0
20082049,2020-2021,10,Ciencias Sociales,4,96.0
20082049,2020-2021,10,Espaol,1,91.0
20082049,2020-2021,10,Espaol,2,91.0
20082049,2020-2021,10,Espaol,3,92.0
20082049,2020-2021,10,Espaol,4,92.0
20082049,2020-2021,10,Geometria,1,95.0
20082049,2020-2021,10,Geometria,2,83.0
20082049,2020-2021,10,Geometria,3,89.0
20082049,2020-2021,10,Geometria,4,94.0
20082049,2020-2021,10,Ingles,1,95.0
20082049,2020-2021,10,Ingles,2,92.0
20082049,2020-2021,10,Ingles,3,91.0
20082049,2020-2021,10,Ingles,4,96.0
20082049,2020-2021,10,Disciplina,1,99.0
20082049,2020-2021,10,Disciplina,2,98.0
20082049,2020-2021,10,Disciplina,3,98.0
20082049,2020-2021,10,Disciplina,4,99.0
20082051,2020-2021,10,Matematicas,1,99.0
20082051,2020-2021,10,Matematicas,2,88.0
20082051,2020-2021,10,Matematicas,3,98.0
20082051,2020-2021,10,Matematicas,4,82.0
20082051,2020-2021,10,Ciencias,1,97.0
20082051,2020-2021,10,Ciencias,2,97.0
20082051,2020-2021,10,Ciencias,3,83.0
20082051,2020-2021,10,Ciencias,4,80.0
20082051,2020-2021,10,Fisica,1,88.0
20082051,2020-2021,10,Fisica,2,89.0
20082051,2020-2021,10,Fisica,3,88.0
20082051,2020-2021,10,Fisica,4,79.0
20082051,2020-2021,10,Ciencias Sociales,1,95.0
20082051,2020-2021,10,Ciencias Sociales,2,90.0
20082051,2020-2021,10,Ciencias Sociales,3,94.0
20082051,2020-2021,10,Ciencias Sociales,4,92.0
20082051,2020-2021,10,Espaol,1,86.0
20082051,2020-2021,10,Espaol,2,85.0
20082051,2020-2021,10,Espaol,3,93.0
20082051,2020-2021,10,Espaol,4,98.0
20082051,2020-2021,10,Geometria,1,94.0
20082051,2020-2021,10,Geometria,2,95.0
20082051,2020-2021,10,Geometria,3,99.0
20082051,2020-2021,10,Geometria,4,84.0
20082051,2020-2021,10,Ingles,1,100.0
20082051,2020-2021,10,Ingles,2,100.0
20082051,2020-2021,10,Ingles,3,96.0
20082051,2020-2021,10,Ingles,4,100.0
20082051,2020-2021,10,Disciplina,1,99.0
20082051,2020-2021,10,Disciplina,2,98.0
20082051,2020-2021,10,Disciplina,3,97.0
20082051,2020-2021,10,Disciplina,4,98.0
20082052,2020-2021,10,Matematicas,1,100.0
20082052,2020-2021,10,Matematicas,2,100.0
20082052,2020-2021,10,Matematicas,3,100.0
20082052,2020-2021,10,Matematicas,4,100.0
20082052,2020-2021,10,Ciencias,1,100.0
20082052,2020-2021,10,Ciencias,2,100.0
20082052,2020-2021,10,Ciencias,3,99.0
20082052,2020-2021,10,Ciencias,4,100.0
20082052,2020-2021,10,Fisica,1,94.0
20082052,2020-2021,10,Fisica,2,94.0
20082052,2020-2021,10,Fisica,3,98.0
20082052,2020-2021,10,Fisica,4,95.0
20082052,2020-2021,10,Ciencias Sociales,1,98.0
20082052,2020-2021,10,Ciencias Sociales,2,95.0
20082052,2020-2021,10,Ciencias Sociales,3,100.0
20082052,2020-2021,10,Ciencias Sociales,4,94.0
20082052,2020-2021,10,Espaol,1,96.0
20082052,2020-2021,10,Espaol,2,90.0
20082052,2020-2021,10,Espaol,3,92.0
20082052,2020-2021,10,Espaol,4,95.0
20082052,2020-2021,10,Geometria,1,99.0
20082052,2020-2021,10,Geometria,2,100.0
20082052,2020-2021,10,Geometria,3,99.0
20082052,2020-2021,10,Geometria,4,100.0
20082052,2020-2021,10,Ingles,1,100.0
20082052,2020-2021,10,Ingles,2,100.0
20082052,2020-2021,10,Ingles,3,100.0
20082052,2020-2021,10,Ingles,4,100.0
20082052,2020-2021,10,Disciplina,1,100.0
20082052,2020-2021,10,Disciplina,2,100.0
20082052,2020-2021,10,Disciplina,3,100.0
20082052,2020-2021,10,Disciplina,4,100.0
20082053,2020-2021,10,Matematicas,1,100.0
20082053,2020-2021,10,Matematicas,2,100.0
20082053,2020-2021,10,Matematicas,3,100.0
20082053,2020-2021,10,Matematicas,4,100.0
20082053,2020-2021,10,Ciencias,1,99.0
20082053,2020-2021,10,Ciencias,2,100.0
20082053,2020-2021,10,Ciencias,3,100.0
20082053,2020-2021,10,Ciencias,4,100.0
20082053,2020-2021,10,Fisica,1,94.0
20082053,2020-2021,10,Fisica,2,95.0
20082053,2020-2021,10,Fisica,3,99.0
20082053,2020-2021,10,Fisica,4,99.0
20082053,2020-2021,10,Ciencias Sociales,1,98.0
20082053,2020-2021,10,Ciencias Sociales,2,100.0
20082053,2020-2021,10,Ciencias Sociales,3,100.0
20082053,2020-2021,10,Ciencias Sociales,4,97.0
20082053,2020-2021,10,Espaol,1,92.0
20082053,2020-2021,10,Espaol,2,90.0
20082053,2020-2021,10,Espaol,3,96.0
20082053,2020-2021,10,Espaol,4,99.0
20082053,2020-2021,10,Geometria,1,96.0
20082053,2020-2021,10,Geometria,2,99.0
20082053,2020-2021,10,Geometria,3,98.0
20082053,2020-2021,10,Geometria,4,99.0
20082053,2020-2021,10,Ingles,1,97.0
20082053,2020-2021,10,Ingles,2,97.0
20082053,2020-2021,10,Ingles,3,100.0
20082053,2020-2021,10,Ingles,4,100.0
20082053,2020-2021,10,Disciplina,1,100.0
20082053,2020-2021,10,Disciplina,2,100.0
20082053,2020-2021,10,Disciplina,3,100.0
20082053,2020-2021,10,Disciplina,4,100.0
20082098,2020-2021,10,Matematicas,1,93.0
20082098,2020-2021,10,Matematicas,2,99.0
20082098,2020-2021,10,Matematicas,3,100.0
20082098,2020-2021,10,Matematicas,4,100.0
20082098,2020-2021,10,Ciencias,1,95.0
20082098,2020-2021,10,Ciencias,2,97.0
20082098,2020-2021,10,Ciencias,3,99.0
20082098,2020-2021,10,Ciencias,4,98.0
20082098,2020-2021,10,Fisica,1,84.0
20082098,2020-2021,10,Fisica,2,93.0
20082098,2020-2021,10,Fisica,3,88.0
20082098,2020-2021,10,Fisica,4,91.0
20082098,2020-2021,10,Ciencias Sociales,1,96.0
20082098,2020-2021,10,Ciencias Sociales,2,100.0
20082098,2020-2021,10,Ciencias Sociales,3,94.0
20082098,2020-2021,10,Ciencias Sociales,4,97.0
20082098,2020-2021,10,Espaol,1,85.0
20082098,2020-2021,10,Espaol,2,91.0
20082098,2020-2021,10,Espaol,3,90.0
20082098,2020-2021,10,Espaol,4,91.0
20082098,2020-2021,10,Geometria,1,97.0
20082098,2020-2021,10,Geometria,2,97.0
20082098,2020-2021,10,Geometria,3,100.0
20082098,2020-2021,10,Geometria,4,97.0
20082098,2020-2021,10,Ingles,1,100.0
20082098,2020-2021,10,Ingles,2,99.0
20082098,2020-2021,10,Ingles,3,99.0
20082098,2020-2021,10,Ingles,4,100.0
20082098,2020-2021,10,Disciplina,1,99.0
20082098,2020-2021,10,Disciplina,2,100.0
20082098,2020-2021,10,Disciplina,3,99.0
20082098,2020-2021,10,Disciplina,4,99.0
20082136,2020-2021,10,Matematicas,1,87.0
20082136,2020-2021,10,Matematicas,2,70.0
20082136,2020-2021,10,Matematicas,3,74.0
20082136,2020-2021,10,Matematicas,4,74.0
20082136,2020-2021,10,Ciencias,1,73.0
20082136,2020-2021,10,Ciencias,2,87.0
20082136,2020-2021,10,Ciencias,3,86.0
20082136,2020-2021,10,Ciencias,4,91.0
20082136,2020-2021,10,Fisica,1,64.0
20082136,2020-2021,10,Fisica,2,64.0
20082136,2020-2021,10,Fisica,3,88.0
20082136,2020-2021,10,Fisica,4,75.0
20082136,2020-2021,10,Ciencias Sociales,1,91.0
20082136,2020-2021,10,Ciencias Sociales,2,82.0
20082136,2020-2021,10,Ciencias Sociales,3,85.0
20082136,2020-2021,10,Ciencias Sociales,4,85.0
20082136,2020-2021,10,Espaol,1,85.0
20082136,2020-2021,10,Espaol,2,83.0
20082136,2020-2021,10,Espaol,3,89.0
20082136,2020-2021,10,Espaol,4,85.0
20082136,2020-2021,10,Geometria,1,83.0
20082136,2020-2021,10,Geometria,2,78.0
20082136,2020-2021,10,Geometria,3,78.0
20082136,2020-2021,10,Geometria,4,88.0
20082136,2020-2021,10,Ingles,1,79.0
20082136,2020-2021,10,Ingles,2,83.0
20082136,2020-2021,10,Ingles,3,85.0
20082136,2020-2021,10,Ingles,4,93.0
20082136,2020-2021,10,Disciplina,1,95.0
20082136,2020-2021,10,Disciplina,2,94.0
20082136,2020-2021,10,Disciplina,3,95.0
