codigo,anio_escolar,grado,asignatura,resultado
20082159,2021-2022,12,LECTURA CRITICA,67.0
20082159,2021-2022,12,MATEMATICAS,70.0
20082159,2021-2022,12,SOCIALES Y CIUDADANAS,66.0
20082159,2021-2022,12,CIENCIAS,74.0
20082159,2021-2022,12,INGLES,84.0
20082159,2021-2022,12,GLOBAL,352.0
20072013,2021-2022,12,LECTURA CRITICA,69.0
20072013,2021-2022,12,MATEMATICAS,69.0
20072013,2021-2022,12,SOCIALES Y CIUDADANAS,73.0
20072013,2021-2022,12,CIENCIAS,67.0
20072013,2021-2022,12,INGLES,79.0
20072013,2021-2022,12,GLOBAL,351.0
20161132,2021-2022,12,LECTURA CRITICA,69.0
20161132,2021-2022,12,MATEMATICAS,74.0
20161132,2021-2022,12,SOCIALES Y CIUDADANAS,72.0
20161132,2021-2022,12,CIENCIAS,62.0
20161132,2021-2022,12,INGLES,80.0
20161132,2021-2022,12,GLOBAL,350.0
20112302,2021-2022,12,LECTURA CRITICA,69.0
20112302,2021-2022,12,MATEMATICAS,75.0
20112302,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20112302,2021-2022,12,CIENCIAS,64.0
20112302,2021-2022,12,INGLES,100.0
20112302,2021-2022,12,GLOBAL,350.0
20072017,2021-2022,12,LECTURA CRITICA,72.0
20072017,2021-2022,12,MATEMATICAS,72.0
20072017,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20072017,2021-2022,12,CIENCIAS,69.0
20072017,2021-2022,12,INGLES,83.0
20072017,2021-2022,12,GLOBAL,350.0
20072026,2021-2022,12,LECTURA CRITICA,65.0
20072026,2021-2022,12,MATEMATICAS,72.0
20072026,2021-2022,12,SOCIALES Y CIUDADANAS,65.0
20072026,2021-2022,12,CIENCIAS,67.0
20072026,2021-2022,12,INGLES,100.0
20072026,2021-2022,12,GLOBAL,349.0
20092269,2021-2022,12,LECTURA CRITICA,72.0
20092269,2021-2022,12,MATEMATICAS,70.0
20092269,2021-2022,12,SOCIALES Y CIUDADANAS,59.0
20092269,2021-2022,12,CIENCIAS,68.0
20092269,2021-2022,12,INGLES,100.0
20092269,2021-2022,12,GLOBAL,349.0
20072021,2021-2022,12,LECTURA CRITICA,69.0
20072021,2021-2022,12,MATEMATICAS,75.0
20072021,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20072021,2021-2022,12,CIENCIAS,69.0
20072021,2021-2022,12,INGLES,83.0
20072021,2021-2022,12,GLOBAL,349.0
20072002,2021-2022,12,LECTURA CRITICA,76.0
20072002,2021-2022,12,MATEMATICAS,70.0
20072002,2021-2022,12,SOCIALES Y CIUDADANAS,60.0
20072002,2021-2022,12,CIENCIAS,67.0
20072002,2021-2022,12,INGLES,85.0
20072002,2021-2022,12,GLOBAL,348.0
20072008,2021-2022,12,LECTURA CRITICA,68.0
20072008,2021-2022,12,MATEMATICAS,71.0
20072008,2021-2022,12,SOCIALES Y CIUDADANAS,73.0
20072008,2021-2022,12,CIENCIAS,63.0
20072008,2021-2022,12,INGLES,77.0
20072008,2021-2022,12,GLOBAL,347.0
20181207,2021-2022,12,LECTURA CRITICA,69.0
20181207,2021-2022,12,MATEMATICAS,73.0
20181207,2021-2022,12,SOCIALES Y CIUDADANAS,66.0
20181207,2021-2022,12,CIENCIAS,66.0
20181207,2021-2022,12,INGLES,81.0
20181207,2021-2022,12,GLOBAL,347.0
20072016,2021-2022,12,LECTURA CRITICA,66.0
20072016,2021-2022,12,MATEMATICAS,74.0
20072016,2021-2022,12,SOCIALES Y CIUDADANAS,64.0
20072016,2021-2022,12,CIENCIAS,66.0
20072016,2021-2022,12,INGLES,88.0
20072016,2021-2022,12,GLOBAL,345.0
20072011,2021-2022,12,LECTURA CRITICA,71.0
20072011,2021-2022,12,MATEMATICAS,73.0
20072011,2021-2022,12,SOCIALES Y CIUDADANAS,59.0
20072011,2021-2022,12,CIENCIAS,69.0
20072011,2021-2022,12,INGLES,81.0
20072011,2021-2022,12,GLOBAL,345.0
20082154,2021-2022,12,LECTURA CRITICA,80.0
20082154,2021-2022,12,MATEMATICAS,59.0
20082154,2021-2022,12,SOCIALES Y CIUDADANAS,68.0
20082154,2021-2022,12,CIENCIAS,57.0
20082154,2021-2022,12,INGLES,100.0
20082154,2021-2022,12,GLOBAL,343.0
20082172,2021-2022,12,LECTURA CRITICA,77.0
20082172,2021-2022,12,MATEMATICAS,64.0
20082172,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20082172,2021-2022,12,CIENCIAS,64.0
20082172,2021-2022,12,INGLES,87.0
20082172,2021-2022,12,GLOBAL,342.0
20102278,2021-2022,12,LECTURA CRITICA,69.0
20102278,2021-2022,12,MATEMATICAS,67.0
20102278,2021-2022,12,SOCIALES Y CIUDADANAS,67.0
20102278,2021-2022,12,CIENCIAS,66.0
20102278,2021-2022,12,INGLES,79.0
20102278,2021-2022,12,GLOBAL,341.0
20072018,2021-2022,12,LECTURA CRITICA,74.0
20072018,2021-2022,12,MATEMATICAS,62.0
20072018,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20072018,2021-2022,12,CIENCIAS,68.0
20072018,2021-2022,12,INGLES,79.0
20072018,2021-2022,12,GLOBAL,337.0
20062001,2021-2022,12,LECTURA CRITICA,70.0
20062001,2021-2022,12,MATEMATICAS,65.0
20062001,2021-2022,12,SOCIALES Y CIUDADANAS,66.0
20062001,2021-2022,12,CIENCIAS,62.0
20062001,2021-2022,12,INGLES,84.0
20062001,2021-2022,12,GLOBAL,336.0
20072020,2021-2022,12,LECTURA CRITICA,73.0
20072020,2021-2022,12,MATEMATICAS,63.0
20072020,2021-2022,12,SOCIALES Y CIUDADANAS,61.0
20072020,2021-2022,12,CIENCIAS,66.0
20072020,2021-2022,12,INGLES,82.0
20072020,2021-2022,12,GLOBAL,335.0
20181208,2021-2022,12,LECTURA CRITICA,67.0
20181208,2021-2022,12,MATEMATICAS,68.0
20181208,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20181208,2021-2022,12,CIENCIAS,63.0
20181208,2021-2022,12,INGLES,82.0
20181208,2021-2022,12,GLOBAL,333.0
20130063,2021-2022,12,LECTURA CRITICA,65.0
20130063,2021-2022,12,MATEMATICAS,72.0
20130063,2021-2022,12,SOCIALES Y CIUDADANAS,59.0
20130063,2021-2022,12,CIENCIAS,66.0
20130063,2021-2022,12,INGLES,81.0
20130063,2021-2022,12,GLOBAL,333.0
20102301,2021-2022,12,LECTURA CRITICA,65.0
20102301,2021-2022,12,MATEMATICAS,65.0
20102301,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20102301,2021-2022,12,CIENCIAS,68.0
20102301,2021-2022,12,INGLES,82.0
20102301,2021-2022,12,GLOBAL,333.0
20072005,2021-2022,12,LECTURA CRITICA,63.0
20072005,2021-2022,12,MATEMATICAS,75.0
20072005,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20072005,2021-2022,12,CIENCIAS,57.0
20072005,2021-2022,12,INGLES,84.0
20072005,2021-2022,12,GLOBAL,330.0
20072022,2021-2022,12,LECTURA CRITICA,70.0
20072022,2021-2022,12,MATEMATICAS,66.0
20072022,2021-2022,12,SOCIALES Y CIUDADANAS,59.0
20072022,2021-2022,12,CIENCIAS,57.0
20072022,2021-2022,12,INGLES,100.0
20072022,2021-2022,12,GLOBAL,329.0
20072063,2021-2022,12,LECTURA CRITICA,68.0
20072063,2021-2022,12,MATEMATICAS,66.0
20072063,2021-2022,12,SOCIALES Y CIUDADANAS,60.0
20072063,2021-2022,12,CIENCIAS,65.0
20072063,2021-2022,12,INGLES,79.0
20072063,2021-2022,12,GLOBAL,329.0
20082133,2021-2022,12,LECTURA CRITICA,74.0
20082133,2021-2022,12,MATEMATICAS,70.0
20082133,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20082133,2021-2022,12,CIENCIAS,51.0
20082133,2021-2022,12,INGLES,80.0
20082133,2021-2022,12,GLOBAL,328.0
20072007,2021-2022,12,LECTURA CRITICA,62.0
20072007,2021-2022,12,MATEMATICAS,69.0
20072007,2021-2022,12,SOCIALES Y CIUDADANAS,60.0
20072007,2021-2022,12,CIENCIAS,64.0
20072007,2021-2022,12,INGLES,83.0
20072007,2021-2022,12,GLOBAL,326.0
20082157,2021-2022,12,LECTURA CRITICA,63.0
20082157,2021-2022,12,MATEMATICAS,69.0
20082157,2021-2022,12,SOCIALES Y CIUDADANAS,64.0
20082157,2021-2022,12,CIENCIAS,60.0
20082157,2021-2022,12,INGLES,78.0
20082157,2021-2022,12,GLOBAL,325.0
20072062,2021-2022,12,LECTURA CRITICA,62.0
20072062,2021-2022,12,MATEMATICAS,61.0
20072062,2021-2022,12,SOCIALES Y CIUDADANAS,63.0
20072062,2021-2022,12,CIENCIAS,61.0
20072062,2021-2022,12,INGLES,100.0
20072062,2021-2022,12,GLOBAL,323.0
20072053,2021-2022,12,LECTURA CRITICA,61.0
20072053,2021-2022,12,MATEMATICAS,65.0
20072053,2021-2022,12,SOCIALES Y CIUDADANAS,69.0
20072053,2021-2022,12,CIENCIAS,56.0
20072053,2021-2022,12,INGLES,80.0
20072053,2021-2022,12,GLOBAL,320.0
20082138,2021-2022,12,LECTURA CRITICA,63.0
20082138,2021-2022,12,MATEMATICAS,67.0
20082138,2021-2022,12,SOCIALES Y CIUDADANAS,64.0
20082138,2021-2022,12,CIENCIAS,58.0
20082138,2021-2022,12,INGLES,76.0
20082138,2021-2022,12,GLOBAL,320.0
20062017,2021-2022,12,LECTURA CRITICA,69.0
20062017,2021-2022,12,MATEMATICAS,65.0
20062017,2021-2022,12,SOCIALES Y CIUDADANAS,66.0
20062017,2021-2022,12,CIENCIAS,47.0
20062017,2021-2022,12,INGLES,81.0
20062017,2021-2022,12,GLOBAL,316.0
20082174,2021-2022,12,LECTURA CRITICA,67.0
20082174,2021-2022,12,MATEMATICAS,66.0
20082174,2021-2022,12,SOCIALES Y CIUDADANAS,62.0
20082174,2021-2022,12,CIENCIAS,49.0
20082174,2021-2022,12,INGLES,85.0
20082174,2021-2022,12,GLOBAL,314.0
20072001,2021-2022,12,LECTURA CRITICA,64.0
20072001,2021-2022,12,MATEMATICAS,64.0
20072001,2021-2022,12,SOCIALES Y CIUDADANAS,54.0
20072001,2021-2022,12,CIENCIAS,63.0
20072001,2021-2022,12,INGLES,82.0
20072001,2021-2022,12,GLOBAL,314.0
20072010,2021-2022,12,LECTURA CRITICA,57.0
20072010,2021-2022,12,MATEMATICAS,68.0
20072010,2021-2022,12,SOCIALES Y CIUDADANAS,60.0
20072010,2021-2022,12,CIENCIAS,60.0
20072010,2021-2022,12,INGLES,79.0
20072010,2021-2022,12,GLOBAL,313.0
20150375,2021-2022,12,LECTURA CRITICA,64.0
20150375,2021-2022,12,MATEMATICAS,65.0
20150375,2021-2022,12,SOCIALES Y CIUDADANAS,50.0
20150375,2021-2022,12,CIENCIAS,57.0
20150375,2021-2022,12,INGLES,80.0
20150375,2021-2022,12,GLOBAL,303.0
20072129,2021-2022,12,LECTURA CRITICA,73.0
20072129,2021-2022,12,MATEMATICAS,56.0
20072129,2021-2022,12,SOCIALES Y CIUDADANAS,55.0
20072129,2021-2022,12,CIENCIAS,51.0
20072129,2021-2022,12,INGLES,81.0
20072129,2021-2022,12,GLOBAL,302.0
20082156,2021-2022,12,LECTURA CRITICA,68.0
20082156,2021-2022,12,MATEMATICAS,54.0
20082156,2021-2022,12,SOCIALES Y CIUDADANAS,61.0
20082156,2021-2022,12,CIENCIAS,52.0
20082156,2021-2022,12,INGLES,80.0
20082156,2021-2022,12,GLOBAL,302.0
20062030,2021-2022,12,LECTURA CRITICA,58.0
20062030,2021-2022,12,MATEMATICAS,63.0
20062030,2021-2022,12,SOCIALES Y CIUDADANAS,57.0
20062030,2021-2022,12,CIENCIAS,58.0
20062030,2021-2022,12,INGLES,76.0
20062030,2021-2022,12,GLOBAL,302.0
20161097,2021-2022,12,LECTURA CRITICA,55.0
20161097,2021-2022,12,MATEMATICAS,61.0
20161097,2021-2022,12,SOCIALES Y CIUDADANAS,57.0
20161097,2021-2022,12,CIENCIAS,59.0
20161097,2021-2022,12,INGLES,80.0
20161097,2021-2022,12,GLOBAL,298.0
20062073,2021-2022,12,LECTURA CRITICA,62.0
20062073,2021-2022,12,MATEMATICAS,59.0
20062073,2021-2022,12,SOCIALES Y CIUDADANAS,57.0
20062073,2021-2022,12,CIENCIAS,53.0
20062073,2021-2022,12,INGLES,73.0
20062073,2021-2022,12,GLOBAL,295.0
20082139,2021-2022,12,LECTURA CRITICA,67.0
20082139,2021-2022,12,MATEMATICAS,48.0
20082139,2021-2022,12,SOCIALES Y CIUDADANAS,47.0
20082139,2021-2022,12,CIENCIAS,44.0
20082139,2021-2022,12,INGLES,78.0
20082139,2021-2022,12,GLOBAL,268.0
20092280,2021-2022,12,LECTURA CRITICA,54.0
20092280,2021-2022,12,MATEMATICAS,55.0
20092280,2021-2022,12,SOCIALES Y CIUDADANAS,55.0
20092280,2021-2022,12,CIENCIAS,49.0
20092280,2021-2022,12,INGLES,0.0
20092280,2021-2022,12,GLOBAL,266.0
20072004,2021-2022,12,LECTURA CRITICA,61.0
20072004,2021-2022,12,MATEMATICAS,48.0
20072004,2021-2022,12,SOCIALES Y CIUDADANAS,36.0
20072004,2021-2022,12,CIENCIAS,52.0
20072004,2021-2022,12,INGLES,82.0
20072004,2021-2022,12,GLOBAL,259.0
